dt_time,ws,wd
07-03-2024 04:01:00,0.45,336.7
07-03-2024 04:02:00,0.72,358.5
07-03-2024 04:03:00,0.36,345.7
07-03-2024 04:04:00,0.38,345.7
07-03-2024 04:05:00,0.29,350.9
07-03-2024 04:06:00,0.27,350.9
07-03-2024 04:07:00,0.09,350.9
07-03-2024 04:08:00,0,350.9
07-03-2024 04:09:00,0.36,350.9
07-03-2024 04:10:00,0.47,350.9
07-03-2024 04:11:00,0.02,350.9
07-03-2024 04:12:00,0.25,350.9
07-03-2024 04:13:00,0.47,350.9
07-03-2024 04:14:00,0.51,37.1
07-03-2024 04:15:00,0.18,37.1
07-03-2024 04:16:00,0.65,37.2
07-03-2024 04:17:00,0.63,352.2
07-03-2024 04:18:00,0.85,352.8
07-03-2024 04:19:00,0.31,347.5
07-03-2024 04:20:00,0.72,352.8
07-03-2024 04:21:00,0.56,350.1
07-03-2024 04:22:00,0.45,1.2
07-03-2024 04:23:00,0.38,55.8
07-03-2024 04:24:00,1.19,350.4
07-03-2024 04:25:00,0.56,27.2
07-03-2024 04:26:00,0.78,27
07-03-2024 04:27:00,1.19,353.9
07-03-2024 04:28:00,1.81,351
07-03-2024 04:29:00,0.18,347.3
07-03-2024 04:30:00,0.54,325.4
07-03-2024 04:31:00,0.49,325.4
07-03-2024 04:32:00,0.4,341.6
07-03-2024 04:33:00,0.09,341.6
07-03-2024 04:34:00,0.65,336.2
07-03-2024 04:35:00,0.2,336.2
07-03-2024 04:36:00,0.45,335.1
07-03-2024 04:37:00,0.89,327.1
07-03-2024 04:38:00,0.13,334.9
07-03-2024 04:39:00,0.36,333.8
07-03-2024 04:40:00,0.4,333.8
07-03-2024 04:41:00,0.47,327.2
07-03-2024 04:42:00,1.25,347.9
07-03-2024 04:43:00,0.94,336
07-03-2024 04:44:00,0.54,347.9
07-03-2024 04:45:00,0.27,221.9
07-03-2024 04:46:00,0.58,283.4
07-03-2024 04:47:00,0.43,350.7
07-03-2024 04:48:00,0.4,351
07-03-2024 04:49:00,0,39.3
07-03-2024 04:50:00,0.96,43.2
07-03-2024 04:51:00,0,348.8
07-03-2024 04:52:00,0.2,142.9
07-03-2024 04:53:00,0.07,142.9
07-03-2024 04:54:00,0.43,115.5
07-03-2024 04:55:00,0.45,355.3
07-03-2024 04:56:00,0.51,354.2
07-03-2024 04:57:00,0.92,359.1
07-03-2024 04:58:00,1.03,344.6
07-03-2024 04:59:00,0.96,336.5
07-03-2024 05:00:00,0.92,351.3
07-03-2024 05:01:00,0.36,11
07-03-2024 05:02:00,0.63,337.4
07-03-2024 05:03:00,0.31,338.2
07-03-2024 05:04:00,0.36,358.2
07-03-2024 05:05:00,0.54,12.7
07-03-2024 05:06:00,0.4,2.7
07-03-2024 05:07:00,0.36,2.7
07-03-2024 05:08:00,0.63,342.4
07-03-2024 05:09:00,0.36,41.1
07-03-2024 05:10:00,0.45,41.1
07-03-2024 05:11:00,0.72,49
07-03-2024 05:12:00,0.38,36.2
07-03-2024 05:13:00,0,27.1
07-03-2024 05:14:00,0,44.5
07-03-2024 05:15:00,0.51,44.5
07-03-2024 05:16:00,0.58,44.5
07-03-2024 05:17:00,0.4,352.5
07-03-2024 05:18:00,0.09,352.5
07-03-2024 05:19:00,0.13,359.7
07-03-2024 05:20:00,0.67,341
07-03-2024 05:21:00,0.56,59.9
07-03-2024 05:22:00,0.38,11.6
07-03-2024 05:23:00,0,11.6
07-03-2024 05:24:00,0.31,11.6
07-03-2024 05:25:00,0.18,11.6
07-03-2024 05:26:00,0.36,11.6
07-03-2024 05:27:00,0,11.6
07-03-2024 05:28:00,0.63,11.6
07-03-2024 05:29:00,0.65,78.9
07-03-2024 05:30:00,0.25,66.1
07-03-2024 05:31:00,0.47,66.1
07-03-2024 05:32:00,0.13,66.1
07-03-2024 05:33:00,0.45,66.1
07-03-2024 05:34:00,0.22,66.1
07-03-2024 05:35:00,0,66.1
07-03-2024 05:36:00,0.04,66.1
07-03-2024 05:37:00,0,66.1
07-03-2024 05:38:00,0,66.1
07-03-2024 05:39:00,0.31,66.1
07-03-2024 05:40:00,0.2,66.1
07-03-2024 05:41:00,0.09,66.1
07-03-2024 05:42:00,0.16,66.1
07-03-2024 05:43:00,0.2,66.1
07-03-2024 05:44:00,0,66.1
07-03-2024 05:45:00,0.07,66.1
07-03-2024 05:46:00,0.2,66.1
07-03-2024 05:47:00,0.34,66.1
07-03-2024 05:48:00,0.31,66.1
07-03-2024 05:49:00,0.16,66.1
07-03-2024 05:50:00,0.04,66.1
07-03-2024 05:51:00,0.13,66.1
07-03-2024 05:52:00,0.58,66.1
07-03-2024 05:53:00,0,66.1
07-03-2024 05:54:00,0.02,66.1
07-03-2024 05:55:00,0.09,66.1
07-03-2024 05:56:00,0.11,66.1
07-03-2024 05:57:00,0.2,66.1
07-03-2024 05:58:00,0,66.1
07-03-2024 05:59:00,0.31,66.1
07-03-2024 06:00:00,0.47,144.5
07-03-2024 06:01:00,0.69,62.8
07-03-2024 06:02:00,0.18,62.8
07-03-2024 06:03:00,0.81,105
07-03-2024 06:04:00,0.22,97.3
07-03-2024 06:05:00,1.25,97.9
07-03-2024 06:06:00,1.36,78.5
07-03-2024 06:07:00,0.47,49.1
07-03-2024 06:08:00,0.94,82.8
07-03-2024 06:09:00,0.51,142.8
07-03-2024 06:10:00,0,142.8
07-03-2024 06:11:00,0.67,120.5
07-03-2024 06:12:00,0.78,125.8
07-03-2024 06:13:00,0.49,151.8
07-03-2024 06:14:00,0.54,128.4
07-03-2024 06:15:00,0.54,128.4
07-03-2024 06:16:00,0.6,140.8
07-03-2024 06:17:00,1.43,133.6
07-03-2024 06:18:00,0.72,107.5
07-03-2024 06:19:00,0.69,115.7
07-03-2024 06:20:00,0.65,126.3
07-03-2024 06:21:00,1.48,107.3
07-03-2024 06:22:00,0.58,124.4
07-03-2024 06:23:00,0.2,90.5
07-03-2024 06:24:00,0.92,71.2
07-03-2024 06:25:00,0.54,186.2
07-03-2024 06:26:00,1.03,135
07-03-2024 06:27:00,0.27,136.7
07-03-2024 06:28:00,0.6,166.4
07-03-2024 06:29:00,0.96,79.4
07-03-2024 06:30:00,0.34,297.6
07-03-2024 06:31:00,1.39,343.1
07-03-2024 06:32:00,1.01,325.8
07-03-2024 06:33:00,1.25,346.3
07-03-2024 06:34:00,2.42,343.4
07-03-2024 06:35:00,1.74,349.3
07-03-2024 06:36:00,2.66,339.6
07-03-2024 06:37:00,2.06,354.1
07-03-2024 06:38:00,2.89,343.7
07-03-2024 06:39:00,0.54,43.7
07-03-2024 06:40:00,1.3,352.3
07-03-2024 06:41:00,0.22,36
07-03-2024 06:42:00,0.65,44.5
07-03-2024 06:43:00,0.54,36.1
07-03-2024 06:44:00,0.78,90
07-03-2024 06:45:00,0.6,97.3
07-03-2024 06:46:00,0.65,102.4
07-03-2024 06:47:00,0.65,73.3
07-03-2024 06:48:00,0.63,80.6
07-03-2024 06:49:00,0.43,107.2
07-03-2024 06:50:00,0,53.9
07-03-2024 06:51:00,0.94,123.9
07-03-2024 06:52:00,0.45,133.6
07-03-2024 06:53:00,0,62.8
07-03-2024 06:54:00,0.56,344.8
07-03-2024 06:55:00,0.87,64.6
07-03-2024 06:56:00,0.07,4.9
07-03-2024 06:57:00,0.58,22.2
07-03-2024 06:58:00,0.63,332.8
07-03-2024 06:59:00,0.89,342.3
07-03-2024 07:00:00,1.01,337.8
07-03-2024 07:01:00,1.28,324.5
07-03-2024 07:02:00,1.05,307.2
07-03-2024 07:03:00,0.67,331
07-03-2024 07:04:00,0.76,330
07-03-2024 07:05:00,0.69,327.4
07-03-2024 07:06:00,0.31,333.2
07-03-2024 07:07:00,0.63,333.2
07-03-2024 07:08:00,0.43,311.1
07-03-2024 07:09:00,0.4,311.1
07-03-2024 07:10:00,0.45,311.1
07-03-2024 07:11:00,0.27,311.1
07-03-2024 07:12:00,0.11,311.1
07-03-2024 07:13:00,0.38,311.1
07-03-2024 07:14:00,0.31,68.6
07-03-2024 07:15:00,0.4,68.6
07-03-2024 07:16:00,0.92,105.2
07-03-2024 07:17:00,1.43,96.6
07-03-2024 07:18:00,1.16,93.2
07-03-2024 07:19:00,0.94,99.2
07-03-2024 07:20:00,1.61,129.1
07-03-2024 07:21:00,0.31,56.1
07-03-2024 07:22:00,0.83,117.9
07-03-2024 07:23:00,1.9,105.1
07-03-2024 07:24:00,2.15,103.6
07-03-2024 07:25:00,2.17,177.3
07-03-2024 07:26:00,0.2,116.7
07-03-2024 07:27:00,0.98,123.8
07-03-2024 07:28:00,1.12,129.6
07-03-2024 07:29:00,0.67,116.7
07-03-2024 07:30:00,0.72,88.8
07-03-2024 07:31:00,0.56,138.3
07-03-2024 07:32:00,0.38,73.9
07-03-2024 07:33:00,0.27,73.9
07-03-2024 07:34:00,0.58,354.4
07-03-2024 07:35:00,0.63,242.5
07-03-2024 07:36:00,2.42,202.6
07-03-2024 07:37:00,0.49,90.3
07-03-2024 07:38:00,0.31,90.3
07-03-2024 07:39:00,0.16,91.5
07-03-2024 07:40:00,1.05,155.8
07-03-2024 07:41:00,1.34,192.7
07-03-2024 07:42:00,1.05,100.8
07-03-2024 07:43:00,1.16,190.6
07-03-2024 07:44:00,4.47,149
07-03-2024 07:45:00,3.58,160.9
07-03-2024 07:46:00,2.24,132.6
07-03-2024 07:47:00,2.91,145.3
07-03-2024 07:48:00,0.81,111.3
07-03-2024 07:49:00,1.97,137.8
07-03-2024 07:50:00,0.92,114.2
07-03-2024 07:51:00,0.81,232.8
07-03-2024 07:52:00,0.96,158.3
07-03-2024 07:53:00,1.16,94
07-03-2024 07:54:00,1.3,137.6
07-03-2024 07:55:00,1.74,153.1
07-03-2024 07:56:00,0.45,54.7
07-03-2024 07:57:00,0.67,123.6
07-03-2024 07:58:00,0.34,85
07-03-2024 07:59:00,2.51,139.6
07-03-2024 08:00:00,2.84,218.7
07-03-2024 08:01:00,2.21,207
07-03-2024 08:02:00,2.28,143.7
07-03-2024 08:03:00,1.77,201.3
07-03-2024 08:04:00,1.19,215.2
07-03-2024 08:05:00,1.32,232.7
07-03-2024 08:06:00,3.58,196.9
07-03-2024 08:07:00,1.34,62.3
07-03-2024 08:08:00,1.88,229.8
07-03-2024 08:09:00,1.05,93.9
07-03-2024 08:10:00,2.59,157
07-03-2024 08:11:00,3.29,142.9
07-03-2024 08:12:00,2.82,134.4
07-03-2024 08:13:00,3.6,155.7
07-03-2024 08:14:00,6.11,127.7
07-03-2024 08:15:00,2.57,131.1
07-03-2024 08:16:00,4.85,138.1
07-03-2024 08:17:00,3.31,151.7
07-03-2024 08:18:00,3.69,141.6
07-03-2024 08:19:00,2.91,179.5
07-03-2024 08:20:00,3.4,159.1
07-03-2024 08:21:00,4.12,161.2
07-03-2024 08:22:00,2.64,176.1
07-03-2024 08:23:00,4.52,145.1
07-03-2024 08:24:00,2.44,158.3
07-03-2024 08:25:00,3.02,169.9
07-03-2024 08:26:00,2.91,123.4
07-03-2024 08:27:00,2.84,139
07-03-2024 08:28:00,2.08,117.2
07-03-2024 08:29:00,2.95,161.7
07-03-2024 08:30:00,1.16,196.6
07-03-2024 08:31:00,3.38,158.1
07-03-2024 08:32:00,2.66,142
07-03-2024 08:33:00,1.7,197
07-03-2024 08:34:00,2.86,189.4
07-03-2024 08:35:00,1.59,187.8
07-03-2024 08:36:00,3.4,178.8
07-03-2024 08:37:00,2.15,181.9
07-03-2024 08:38:00,2.33,186.6
07-03-2024 08:39:00,0.94,254.4
07-03-2024 08:40:00,0.81,252.9
07-03-2024 08:41:00,1.7,87.3
07-03-2024 08:42:00,0.65,265.4
07-03-2024 08:43:00,0.69,139.1
07-03-2024 08:44:00,1.63,153.8
07-03-2024 08:45:00,2.35,147.3
07-03-2024 08:46:00,1.5,136.3
07-03-2024 08:47:00,3.09,135.9
07-03-2024 08:48:00,0.36,106.9
07-03-2024 08:49:00,1.88,106.8
07-03-2024 08:50:00,1.61,158.9
07-03-2024 08:51:00,3.13,120.2
07-03-2024 08:52:00,2.62,161.2
07-03-2024 08:53:00,3.69,163.9
07-03-2024 08:54:00,2.82,164.4
07-03-2024 08:55:00,1.43,187
07-03-2024 08:56:00,1.77,126.9
07-03-2024 08:57:00,3.22,155
07-03-2024 08:58:00,3.06,162.6
07-03-2024 08:59:00,2.82,198.9
07-03-2024 09:00:00,3.2,204.2
07-03-2024 09:01:00,1.14,205.6
07-03-2024 09:02:00,0.18,226.7
07-03-2024 09:03:00,1.81,112.9
07-03-2024 09:04:00,4.16,132.2
07-03-2024 09:05:00,3.53,131.1
07-03-2024 09:06:00,4.83,114
07-03-2024 09:07:00,0.96,125.4
07-03-2024 09:08:00,3.02,144.5
07-03-2024 09:09:00,1.72,132.2
07-03-2024 09:10:00,1.43,151
07-03-2024 09:11:00,4.05,199.5
07-03-2024 09:12:00,2.8,144.5
07-03-2024 09:13:00,2.44,128.3
07-03-2024 09:14:00,0.81,15.9
07-03-2024 09:15:00,1.81,195.1
07-03-2024 09:16:00,3.09,198.2
07-03-2024 09:17:00,3.09,203.5
07-03-2024 09:18:00,3.31,226.1
07-03-2024 09:19:00,2.73,216.4
07-03-2024 09:20:00,1.9,230.6
07-03-2024 09:21:00,1.43,88.3
07-03-2024 09:22:00,1.52,128.1
07-03-2024 09:23:00,1.63,200.6
07-03-2024 09:24:00,0.83,196.5
07-03-2024 09:25:00,0.34,262.3
07-03-2024 09:26:00,0.81,174.6
07-03-2024 09:27:00,1.32,163.2
07-03-2024 09:28:00,2.13,213.2
07-03-2024 09:29:00,0.63,126.9
07-03-2024 09:30:00,1.77,316
07-03-2024 09:31:00,3.51,192.7
07-03-2024 09:32:00,3.24,220
07-03-2024 09:33:00,0.94,258.4
07-03-2024 09:34:00,2.44,158.6
07-03-2024 09:35:00,4.43,135.5
07-03-2024 09:36:00,1.34,312.3
07-03-2024 09:37:00,0.31,247.7
07-03-2024 09:38:00,0.83,294.9
07-03-2024 09:39:00,0.49,305.2
07-03-2024 09:40:00,0.07,168.2
07-03-2024 09:41:00,0.6,108.4
07-03-2024 09:42:00,3.44,117
07-03-2024 09:43:00,0.38,338.2
07-03-2024 09:44:00,2.57,88.9
07-03-2024 09:45:00,0,56.1
07-03-2024 09:46:00,0.45,268.9
07-03-2024 09:47:00,0.78,247.5
07-03-2024 09:48:00,1.34,243.9
07-03-2024 09:49:00,1.86,172
07-03-2024 09:50:00,2.55,152.7
07-03-2024 09:51:00,0.51,204.4
07-03-2024 09:52:00,2.82,161.3
07-03-2024 09:53:00,1.32,64.1
07-03-2024 09:54:00,1.52,14.5
07-03-2024 09:55:00,0.63,58
07-03-2024 09:56:00,3.83,145
07-03-2024 09:57:00,3.44,139.2
07-03-2024 09:58:00,1.77,147.4
07-03-2024 09:59:00,3.33,156.2
07-03-2024 10:00:00,1.25,329.7
07-03-2024 10:01:00,0.81,151.3
07-03-2024 10:02:00,0.76,120.4
07-03-2024 10:03:00,0.72,70.5
07-03-2024 10:04:00,0.6,51.8
07-03-2024 10:05:00,1.66,344.8
07-03-2024 10:06:00,2.64,176.4
07-03-2024 10:07:00,0.04,176.1
07-03-2024 10:08:00,1.34,171
07-03-2024 10:09:00,0.89,162.3
07-03-2024 10:10:00,2.77,186
07-03-2024 10:11:00,1.21,188.9
07-03-2024 10:12:00,1.45,183.4
07-03-2024 10:13:00,0,171.9
07-03-2024 10:14:00,0.89,265.4
07-03-2024 10:15:00,1.03,229.6
07-03-2024 10:16:00,0.63,184.4
07-03-2024 10:17:00,0.83,101.5
07-03-2024 10:18:00,1.61,119.3
07-03-2024 10:19:00,1.48,124.8
07-03-2024 10:20:00,2.26,192.2
07-03-2024 10:21:00,2.04,33.6
07-03-2024 10:22:00,2.82,121.4
07-03-2024 10:23:00,1.88,101.6
07-03-2024 10:24:00,1.92,9.2
07-03-2024 10:25:00,2.35,116.1
07-03-2024 10:26:00,2.06,176.3
07-03-2024 10:27:00,0.85,227.3
07-03-2024 10:28:00,1.66,159.3
07-03-2024 10:29:00,1.74,99.4
07-03-2024 10:30:00,1.57,245.4
07-03-2024 10:31:00,0.43,205.5
07-03-2024 10:32:00,1.45,76.7
07-03-2024 10:33:00,0.78,268
07-03-2024 10:34:00,1.25,141.9
07-03-2024 10:35:00,2.55,98.1
07-03-2024 10:36:00,1.16,209
07-03-2024 10:37:00,0.58,275
07-03-2024 10:38:00,0.2,156.2
07-03-2024 10:39:00,1.52,301.3
07-03-2024 10:40:00,1.72,167.1
07-03-2024 10:41:00,0.58,127.5
07-03-2024 10:42:00,1.97,20.5
07-03-2024 10:43:00,1.07,84.7
07-03-2024 10:44:00,2.1,89.3
07-03-2024 10:45:00,3.22,144.9
07-03-2024 10:46:00,1.9,145
07-03-2024 10:47:00,0.56,358.3
07-03-2024 10:48:00,0.43,316.2
07-03-2024 10:49:00,0.2,341.4
07-03-2024 10:50:00,2.01,208.3
07-03-2024 10:51:00,0.43,212
07-03-2024 10:52:00,1.1,112.7
07-03-2024 10:53:00,0.96,216
07-03-2024 10:54:00,2.68,167.2
07-03-2024 10:55:00,1.95,142.2
07-03-2024 10:56:00,2.08,110.8
07-03-2024 10:57:00,4.59,114.6
07-03-2024 10:58:00,0.65,312.2
07-03-2024 10:59:00,3.02,105.6
07-03-2024 11:00:00,1.12,132.4
07-03-2024 11:01:00,0.13,158.8
07-03-2024 11:02:00,0,16.6
07-03-2024 11:03:00,2.08,92
07-03-2024 11:04:00,2.04,173.4
07-03-2024 11:05:00,1.77,13.3
07-03-2024 11:06:00,2.19,24
07-03-2024 11:07:00,1.25,19.7
07-03-2024 11:08:00,1.45,62.9
07-03-2024 11:09:00,4.21,95.8
07-03-2024 11:10:00,2.39,114.8
07-03-2024 11:11:00,0.87,26.4
07-03-2024 11:12:00,1.34,72.6
07-03-2024 11:13:00,1.16,347
07-03-2024 11:14:00,4.72,142
07-03-2024 11:15:00,2.84,180
07-03-2024 11:16:00,0.72,259.9
07-03-2024 11:17:00,2.19,126.6
07-03-2024 11:18:00,2.24,111.3
07-03-2024 11:19:00,2.98,128.5
07-03-2024 11:20:00,1.1,106.5
07-03-2024 11:21:00,1.21,41.2
07-03-2024 11:22:00,3.15,52.3
07-03-2024 11:23:00,0.47,313.4
07-03-2024 11:24:00,2.06,24.1
07-03-2024 11:25:00,1.19,47.1
07-03-2024 11:26:00,3.13,318.7
07-03-2024 11:27:00,0.18,310
07-03-2024 11:28:00,2.08,292.8
07-03-2024 11:29:00,1.88,318.7
07-03-2024 11:30:00,1.52,286.5
07-03-2024 11:31:00,2.73,330.7
07-03-2024 11:32:00,0.49,253.2
07-03-2024 11:33:00,2.15,23.9
07-03-2024 11:34:00,2.66,134.9
07-03-2024 11:35:00,3.89,169.7
07-03-2024 11:36:00,0.76,72.5
07-03-2024 11:37:00,1.52,160
07-03-2024 11:38:00,1.21,284
07-03-2024 11:39:00,4.59,145.3
07-03-2024 11:40:00,4.54,107.9
07-03-2024 11:41:00,3.27,115.3
07-03-2024 11:42:00,3.85,161.7
07-03-2024 11:43:00,4.32,94
07-03-2024 11:44:00,0.6,149.3
07-03-2024 11:45:00,1.3,134.4
07-03-2024 11:46:00,4.43,126.8
07-03-2024 11:47:00,2.01,119.6
07-03-2024 11:48:00,3.44,155.9
07-03-2024 11:49:00,2.35,48.1
07-03-2024 11:50:00,0.92,19.1
07-03-2024 11:51:00,3,82.7
07-03-2024 11:52:00,3.78,331.7
07-03-2024 11:53:00,0.2,359.6
07-03-2024 11:54:00,4.83,159.2
07-03-2024 11:55:00,3.53,201.6
07-03-2024 11:56:00,0.49,342
07-03-2024 11:57:00,1.7,79.5
07-03-2024 11:58:00,2.35,174.6
07-03-2024 11:59:00,4.56,132.7
07-03-2024 12:00:00,2.26,60
07-03-2024 12:01:00,1.59,357.1
07-03-2024 12:02:00,3.89,177.3
07-03-2024 12:03:00,0.83,301
07-03-2024 12:04:00,0.78,268.7
07-03-2024 12:05:00,2.42,324.2
07-03-2024 12:06:00,1.16,327.8
07-03-2024 12:07:00,0.45,244.4
07-03-2024 12:08:00,4.12,89.5
07-03-2024 12:09:00,0.49,59.4
07-03-2024 12:10:00,1.12,318.3
07-03-2024 12:11:00,1.1,313.5
07-03-2024 12:12:00,0.94,116
07-03-2024 12:13:00,0,91.9
07-03-2024 12:14:00,3.18,80
07-03-2024 12:15:00,2.59,321.3
07-03-2024 12:16:00,3.56,359.7
07-03-2024 12:17:00,1.72,331.5
07-03-2024 12:18:00,5.82,345.9
07-03-2024 12:19:00,2.17,334.8
07-03-2024 12:20:00,1.99,309.5
07-03-2024 12:21:00,1.21,333.4
07-03-2024 12:22:00,0.56,42.3
07-03-2024 12:23:00,1.21,181.1
07-03-2024 12:24:00,1.77,305.4
07-03-2024 12:25:00,0.29,253.7
07-03-2024 12:26:00,0.85,254.6
07-03-2024 12:27:00,0.96,330.5
07-03-2024 12:28:00,0.63,328.6
07-03-2024 12:29:00,0.63,278.3
07-03-2024 12:30:00,0.78,54.2
07-03-2024 12:31:00,2.35,209.9
07-03-2024 12:32:00,1.1,317.4
07-03-2024 12:33:00,0.92,325.6
07-03-2024 12:34:00,1.41,305.2
07-03-2024 12:35:00,0.13,50.6
07-03-2024 12:36:00,1.66,7.6
07-03-2024 12:37:00,0.81,353
07-03-2024 12:38:00,0.34,113.2
07-03-2024 12:39:00,1.5,150.9
07-03-2024 12:40:00,0.83,300.3
07-03-2024 12:41:00,2.93,101.6
07-03-2024 12:42:00,1.23,226.9
07-03-2024 12:43:00,2.17,136.5
07-03-2024 12:44:00,1.59,89
07-03-2024 12:45:00,3.09,110.2
07-03-2024 12:46:00,0.94,320.9
07-03-2024 12:47:00,1.61,312.2
07-03-2024 12:48:00,2.48,117.4
07-03-2024 12:49:00,0.94,199.1
07-03-2024 12:50:00,1.72,10.7
07-03-2024 12:51:00,1.63,344.9
07-03-2024 12:52:00,2.21,145.5
07-03-2024 12:53:00,1.83,213.3
07-03-2024 12:54:00,1.61,280.2
07-03-2024 12:55:00,1.07,278.5
07-03-2024 12:56:00,1.61,302.5
07-03-2024 12:57:00,1.16,240.2
07-03-2024 12:58:00,0.85,272.2
07-03-2024 12:59:00,0.83,335.5
07-03-2024 13:00:00,0.29,22.4
07-03-2024 13:01:00,1.12,27.8
07-03-2024 13:02:00,0.45,359.5
07-03-2024 13:03:00,4.21,324.6
07-03-2024 13:04:00,0.56,290.1
07-03-2024 13:05:00,1.59,338.9
07-03-2024 13:06:00,4.45,6.9
07-03-2024 13:07:00,3.78,347.4
07-03-2024 13:08:00,3.22,347.3
07-03-2024 13:09:00,2.64,349.8
07-03-2024 13:10:00,4.54,144.9
07-03-2024 13:11:00,0.81,92.4
07-03-2024 13:12:00,0,342.3
07-03-2024 13:13:00,1.01,82
07-03-2024 13:14:00,1.34,26.3
07-03-2024 13:15:00,1.41,47
07-03-2024 13:16:00,2.75,349.9
07-03-2024 13:17:00,1.9,353.9
07-03-2024 13:18:00,1.25,8.6
07-03-2024 13:19:00,4.43,338.8
07-03-2024 13:20:00,2.82,328.1
07-03-2024 13:21:00,1.34,342.3
07-03-2024 13:22:00,1.95,349
07-03-2024 13:23:00,3.91,353.3
07-03-2024 13:24:00,2.89,315.1
07-03-2024 13:25:00,1.7,295.7
07-03-2024 13:26:00,1.86,144.3
07-03-2024 13:27:00,1.63,240
07-03-2024 13:28:00,1.05,251.7
07-03-2024 13:29:00,2.75,212.1
07-03-2024 13:30:00,1.14,224.6
07-03-2024 13:31:00,2.51,224.5
07-03-2024 13:32:00,1.16,204.2
07-03-2024 13:33:00,4.54,208.4
07-03-2024 13:34:00,0,151.3
07-03-2024 13:35:00,3.18,205
07-03-2024 13:36:00,0.69,258.4
07-03-2024 13:37:00,3.71,196.8
07-03-2024 13:38:00,1.1,240.2
07-03-2024 13:39:00,1.32,249.4
07-03-2024 13:40:00,1.95,268.9
07-03-2024 13:41:00,2.77,314
07-03-2024 13:42:00,1.1,248.5
07-03-2024 13:43:00,3.02,207.1
07-03-2024 13:44:00,0.6,196.3
07-03-2024 13:45:00,0.56,49.9
07-03-2024 13:46:00,0.85,192.3
07-03-2024 13:47:00,0.16,201.4
07-03-2024 13:48:00,1.41,86.7
07-03-2024 13:49:00,0,80.9
07-03-2024 13:50:00,2.77,139.7
07-03-2024 13:51:00,1.41,56.4
07-03-2024 13:52:00,2.93,284.9
07-03-2024 13:53:00,0.36,196.7
07-03-2024 13:54:00,0.51,262.1
07-03-2024 13:55:00,1.92,213.9
07-03-2024 13:56:00,1.61,187.7
07-03-2024 13:57:00,0.27,252.4
07-03-2024 13:58:00,1.1,316.4
07-03-2024 13:59:00,0.43,247.8
07-03-2024 14:00:00,0.96,294.9
07-03-2024 14:01:00,0,325.7
07-03-2024 14:02:00,1.34,344
07-03-2024 14:03:00,0.76,258.9
07-03-2024 14:04:00,7.56,337.1
07-03-2024 14:05:00,1.3,286.9
07-03-2024 14:06:00,2.42,26
07-03-2024 14:07:00,0.98,308.3
07-03-2024 14:08:00,1.41,293.5
07-03-2024 14:09:00,0.38,355
07-03-2024 14:10:00,1.92,327.5
07-03-2024 14:11:00,0.47,340.5
07-03-2024 14:12:00,1.14,303.5
07-03-2024 14:13:00,1.72,235.3
07-03-2024 14:14:00,1.7,357.9
07-03-2024 14:15:00,1.41,330.2
07-03-2024 14:16:00,0.81,113.3
07-03-2024 14:17:00,4.25,323.3
07-03-2024 14:18:00,3.22,343.3
07-03-2024 14:19:00,1.23,8.3
07-03-2024 14:20:00,1.39,5.5
07-03-2024 14:21:00,2.35,351.3
07-03-2024 14:22:00,4.3,57.9
07-03-2024 14:23:00,0.72,32.1
07-03-2024 14:24:00,1.57,306.5
07-03-2024 14:25:00,3.65,324.2
07-03-2024 14:26:00,2.48,327.5
07-03-2024 14:27:00,3.44,312.7
07-03-2024 14:28:00,3.18,307.9
07-03-2024 14:29:00,1.45,250.7
07-03-2024 14:30:00,1.77,306.7
07-03-2024 14:31:00,1.21,221
07-03-2024 14:32:00,0.94,10.7
07-03-2024 14:33:00,1.03,268.2
07-03-2024 14:34:00,2.06,295.3
07-03-2024 14:35:00,1.14,334.8
07-03-2024 14:36:00,1.43,338.5
07-03-2024 14:37:00,1.77,331.9
07-03-2024 14:38:00,0.81,324.6
07-03-2024 14:39:00,0.22,253.4
07-03-2024 14:40:00,2.62,354
07-03-2024 14:41:00,0.89,138.6
07-03-2024 14:42:00,0.4,206.1
07-03-2024 14:43:00,1.32,91.9
07-03-2024 14:44:00,1.3,15.5
07-03-2024 14:45:00,1.72,43.4
07-03-2024 14:46:00,0.65,43.5
07-03-2024 14:47:00,1.59,42.4
07-03-2024 14:48:00,2.35,332.4
07-03-2024 14:49:00,1.39,240.5
07-03-2024 14:50:00,1.86,232.4
07-03-2024 14:51:00,2.08,308.8
07-03-2024 14:52:00,0.94,186
07-03-2024 14:53:00,3.24,283
07-03-2024 14:54:00,1.95,281.8
07-03-2024 14:55:00,2.19,233.1
07-03-2024 14:56:00,2.84,291.4
07-03-2024 14:57:00,2.06,293.3
07-03-2024 14:58:00,1.03,235.1
07-03-2024 14:59:00,1.41,335.7
07-03-2024 15:00:00,0.72,42.4
07-03-2024 15:01:00,1.9,295.7
07-03-2024 15:02:00,1.99,194.7
07-03-2024 15:03:00,2.64,182.4
07-03-2024 15:04:00,1.88,211.8
07-03-2024 15:05:00,2.35,184.9
07-03-2024 15:06:00,3.06,200.9
07-03-2024 15:07:00,1.59,199.1
07-03-2024 15:08:00,3.42,206.9
07-03-2024 15:09:00,0.36,232
07-03-2024 15:10:00,0.6,330.4
07-03-2024 15:11:00,2.08,219.6
07-03-2024 15:12:00,0,125.4
07-03-2024 15:13:00,1.95,224.7
07-03-2024 15:14:00,1.7,329.1
07-03-2024 15:15:00,0.67,351.4
