dt_time,ozone
3/6/2024 8:50,33.53
3/6/2024 8:51,33.07
3/6/2024 8:52,33.81
3/6/2024 8:53,35.09
3/6/2024 8:54,36.5
3/6/2024 8:55,40.06
3/6/2024 8:56,40.53
3/6/2024 8:57,39.49
3/6/2024 8:58,38.3
3/6/2024 8:59,36.57
3/6/2024 9:00,34.62
3/6/2024 9:01,34.65
3/6/2024 9:02,35.56
3/6/2024 9:03,36.46
3/6/2024 9:04,33.83
3/6/2024 9:05,32.29
3/6/2024 9:06,33.52
3/6/2024 9:07,34.83
3/6/2024 9:08,36.98
3/6/2024 9:09,38.3
3/6/2024 9:10,39.27
3/6/2024 9:11,41.9
3/6/2024 9:12,42.64
3/6/2024 9:13,43.66
3/6/2024 9:14,45.13
3/6/2024 9:15,43.6
3/6/2024 9:16,42.46
3/6/2024 9:17,39.93
3/6/2024 9:18,40.95
3/6/2024 9:19,43.77
3/6/2024 9:20,46.11
3/6/2024 9:21,48.3
3/6/2024 9:22,46.84
3/6/2024 9:23,45.61
3/6/2024 9:24,46.41
3/6/2024 9:25,47.12
3/6/2024 9:26,48.34
3/6/2024 9:27,47.6
3/6/2024 9:28,46.23
3/6/2024 9:29,46.69
3/6/2024 9:30,47.04
3/6/2024 9:31,48.31
3/6/2024 9:32,48.71
3/6/2024 9:33,49.32
3/6/2024 9:34,47.43
3/6/2024 9:35,45.3
3/6/2024 9:36,45.87
3/6/2024 9:37,48.09
3/6/2024 9:38,49.46
3/6/2024 9:39,47.44
3/6/2024 9:40,44.75
3/6/2024 9:41,42.27
3/6/2024 9:42,41.23
3/6/2024 9:43,44.14
3/6/2024 9:44,45.33
3/6/2024 9:45,46.65
3/6/2024 9:46,48.4
3/6/2024 9:47,49.44
3/6/2024 9:48,50.97
3/6/2024 9:49,50.62
3/6/2024 9:50,49.96
3/6/2024 9:51,50.31
3/6/2024 9:52,50.7
3/6/2024 9:53,50.34
3/6/2024 9:54,47.85
3/6/2024 9:55,44.69
3/6/2024 9:56,45.59
3/6/2024 9:57,48.94
3/6/2024 9:58,51.65
3/6/2024 9:59,52.26
3/6/2024 10:00,51.95
3/6/2024 10:01,51.07
3/6/2024 10:02,48.74
3/6/2024 10:03,47.09
3/6/2024 10:04,45.57
3/6/2024 10:05,45.09
3/6/2024 10:06,44.85
3/6/2024 10:07,45.7
3/6/2024 10:08,45.02
3/6/2024 10:09,44.59
3/6/2024 10:10,45.29
3/6/2024 10:11,46.51
3/6/2024 10:12,46.42
3/6/2024 10:13,47.29
3/6/2024 10:14,49.49
3/6/2024 10:15,49.72
3/6/2024 10:16,50.89
3/6/2024 10:17,51.71
3/6/2024 10:18,52.21
3/6/2024 10:19,53.83
3/6/2024 10:20,55.39
3/6/2024 10:21,55.37
3/6/2024 10:22,54.08
3/6/2024 10:23,50.98
3/6/2024 10:24,48.07
3/6/2024 10:25,45.71
3/6/2024 10:26,46.71
3/6/2024 10:27,49.06
3/6/2024 10:28,49.91
3/6/2024 10:29,50.14
3/6/2024 10:30,50.04
3/6/2024 10:31,50.9
3/6/2024 10:32,52.66
3/6/2024 10:33,53.74
3/6/2024 10:34,55.88
3/6/2024 10:35,56.99
3/6/2024 10:36,57.46
3/6/2024 10:37,57.58
3/6/2024 10:38,57.62
3/6/2024 10:39,56.95
3/6/2024 10:40,56.75
3/6/2024 10:41,56.38
3/6/2024 10:42,55.09
3/6/2024 10:43,54.8
3/6/2024 10:44,55.3
3/6/2024 10:45,57
3/6/2024 10:46,56.86
3/6/2024 10:47,54.92
3/6/2024 10:48,54.71
3/6/2024 10:49,55.42
3/6/2024 10:50,58.01
3/6/2024 10:51,58.38
3/6/2024 10:52,58.76
3/6/2024 10:53,59.66
3/6/2024 10:54,60.12
3/6/2024 10:55,60.67
3/6/2024 10:56,60.58
3/6/2024 10:57,60.4
3/6/2024 10:58,59.78
3/6/2024 10:59,59.11
3/6/2024 11:00,58.32
3/6/2024 11:01,58.26
3/6/2024 11:02,58.79
3/6/2024 11:03,60.88
3/6/2024 11:04,62.22
3/6/2024 11:05,63.15
3/6/2024 11:06,62.61
3/6/2024 11:07,61.25
3/6/2024 11:08,61.38
3/6/2024 11:09,63.75
3/6/2024 11:10,65.83
3/6/2024 11:11,66.88
3/6/2024 11:12,67.87
3/6/2024 11:13,67.55
3/6/2024 11:14,67.45
3/6/2024 11:15,66.95
3/6/2024 11:16,66.45
3/6/2024 11:17,64.62
3/6/2024 11:18,63.68
3/6/2024 11:19,65.06
3/6/2024 11:20,66.06
3/6/2024 11:21,68.52
3/6/2024 11:22,68.14
3/6/2024 11:23,65.91
3/6/2024 11:24,64.46
3/6/2024 11:25,61.57
3/6/2024 11:26,60.5
3/6/2024 11:27,60.98
3/6/2024 11:28,63.31
3/6/2024 11:29,66.39
3/6/2024 11:30,66.89
3/6/2024 11:31,66.63
3/6/2024 11:32,67
3/6/2024 11:33,69.25
3/6/2024 11:34,70.23
3/6/2024 11:35,71.74
3/6/2024 11:36,72.13
3/6/2024 11:37,71.48
3/6/2024 11:38,69.16
3/6/2024 11:39,68.53
3/6/2024 11:40,67.87
3/6/2024 11:41,68.16
3/6/2024 11:42,69.85
3/6/2024 11:43,72.42
3/6/2024 11:44,73.47
3/6/2024 11:45,75.66
3/6/2024 11:46,72.29
3/6/2024 11:47,67.37
3/6/2024 11:48,61.34
3/6/2024 11:49,67.72
3/6/2024 11:50,73.18
3/6/2024 11:51,77.46
3/6/2024 11:52,76.55
3/6/2024 11:53,75.56
3/6/2024 11:54,76.5
3/6/2024 11:55,77.33
3/6/2024 11:56,79.57
3/6/2024 11:57,78.72
3/6/2024 11:58,78.17
3/6/2024 11:59,77.2
3/6/2024 12:00,77.84
3/6/2024 12:01,78.66
3/6/2024 12:02,76.18
3/6/2024 12:03,72.98
3/6/2024 12:04,73.2
3/6/2024 12:05,75.08
3/6/2024 12:06,77.7
3/6/2024 12:07,75.79
3/6/2024 12:08,75.68
3/6/2024 12:09,81.27
3/6/2024 12:10,83.05
3/6/2024 12:11,81.65
3/6/2024 12:12,83.32
3/6/2024 12:13,85.57
3/6/2024 12:14,87.28
3/6/2024 12:15,86.09
3/6/2024 12:16,84.23
3/6/2024 12:17,82.93
3/6/2024 12:18,84.71
3/6/2024 12:19,84.21
3/6/2024 12:20,82.79
3/6/2024 12:21,84.47
3/6/2024 12:22,86.99
3/6/2024 12:23,86.62
3/6/2024 12:24,86.66
3/6/2024 12:25,87.3
3/6/2024 12:26,88.41
3/6/2024 12:27,90.29
3/6/2024 12:28,90.8
3/6/2024 12:29,91.8
3/6/2024 12:30,92.32
3/6/2024 12:31,91.9
3/6/2024 12:32,91.65
3/6/2024 12:33,92.09
3/6/2024 12:34,92.34
3/6/2024 12:35,91.57
3/6/2024 12:36,91.65
3/6/2024 12:37,91.46
3/6/2024 12:38,92.02
3/6/2024 12:39,92.27
3/6/2024 12:40,91.78
3/6/2024 12:41,89.41
3/6/2024 12:42,84.11
3/6/2024 12:43,83.11
3/6/2024 12:44,86.31
3/6/2024 12:45,89.25
3/6/2024 12:46,86.73
3/6/2024 12:47,83.12
3/6/2024 12:48,86.27
3/6/2024 12:49,90.5
3/6/2024 12:50,91.82
3/6/2024 12:51,92.11
3/6/2024 12:52,91.43
3/6/2024 12:53,88.91
3/6/2024 12:54,87.41
3/6/2024 12:55,87.11
3/6/2024 12:56,86.9
3/6/2024 12:57,86.65
3/6/2024 12:58,86.01
3/6/2024 12:59,87.5
3/6/2024 13:00,89.89
3/6/2024 13:01,91.43
3/6/2024 13:02,92.78
3/6/2024 13:03,92.86
3/6/2024 13:04,93.91
3/6/2024 13:05,94.86
3/6/2024 13:06,95.77
3/6/2024 13:07,96.92
3/6/2024 13:08,96.64
3/6/2024 13:09,96.04
3/6/2024 13:10,95.72
3/6/2024 13:11,95.84
3/6/2024 13:12,95.56
3/6/2024 13:13,95.65
3/6/2024 13:14,95.75
3/6/2024 13:15,96.1
3/6/2024 13:16,95.88
3/6/2024 13:17,95.52
3/6/2024 13:18,95.09
3/6/2024 13:19,94.22
3/6/2024 13:20,94.18
3/6/2024 13:21,93.61
3/6/2024 13:22,93.03
3/6/2024 13:23,89.31
3/6/2024 13:24,83.3
3/6/2024 13:25,79.07
3/6/2024 13:26,77.14
3/6/2024 13:27,75.71
3/6/2024 13:28,74.66
3/6/2024 13:29,75.73
3/6/2024 13:30,76.54
3/6/2024 13:31,77.33
3/6/2024 13:32,78.01
3/6/2024 13:33,77.81
3/6/2024 13:34,76.36
3/6/2024 13:35,76.17
3/6/2024 13:36,75.56
3/6/2024 13:37,76.12
3/6/2024 13:38,77.16
3/6/2024 13:39,77.36
3/6/2024 13:40,77.47
3/6/2024 13:41,75.13
3/6/2024 13:42,73.63
3/6/2024 13:43,73.91
3/6/2024 13:44,75.14
3/6/2024 13:45,76.3
3/6/2024 13:46,77.18
3/6/2024 13:47,77.72
3/6/2024 13:48,78.2
3/6/2024 13:49,77.29
3/6/2024 13:50,75.53
3/6/2024 13:51,76.05
3/6/2024 13:52,77.32
3/6/2024 13:53,78.19
3/6/2024 13:54,77.73
3/6/2024 13:55,77.48
3/6/2024 13:56,77.02
3/6/2024 13:57,77.04
3/6/2024 13:58,77.09
3/6/2024 13:59,77.29
3/6/2024 14:00,77.76
3/6/2024 14:01,78.11
3/6/2024 14:02,77.62
3/6/2024 14:03,76.32
3/6/2024 14:04,76.08
3/6/2024 14:05,76.25
3/6/2024 14:06,76.31
3/6/2024 14:07,76.17
3/6/2024 14:08,76.05
3/6/2024 14:09,75.7
3/6/2024 14:10,75.67
3/6/2024 14:11,74.7
3/6/2024 14:12,73.54
3/6/2024 14:13,74.18
3/6/2024 14:14,74.63
3/6/2024 14:15,74.99
3/6/2024 14:16,75.39
3/6/2024 14:17,74.94
3/6/2024 14:18,75.98
3/6/2024 14:19,78.12
3/6/2024 14:20,78.95
3/6/2024 14:21,80.18
3/6/2024 14:22,79.82
3/6/2024 14:23,78.26
3/6/2024 14:24,77.74
3/6/2024 14:25,77.37
3/6/2024 14:26,78.53
3/6/2024 14:27,78.41
3/6/2024 14:28,78.27
3/6/2024 14:29,75.56
3/6/2024 14:30,73.25
3/6/2024 14:31,70.57
3/6/2024 14:32,71.6
3/6/2024 14:33,73.75
3/6/2024 14:34,74.35
3/6/2024 14:35,75.06
3/6/2024 14:36,76.05
3/6/2024 14:37,75.87
3/6/2024 14:38,75.76
3/6/2024 14:39,75.99
3/6/2024 14:40,76.23
3/6/2024 14:41,75.49
3/6/2024 14:42,73.92
3/6/2024 14:43,73.37
3/6/2024 14:44,73.54
3/6/2024 14:45,73.63
3/6/2024 14:46,73.79
3/6/2024 14:47,73.24
3/6/2024 14:48,72.71
3/6/2024 14:49,72.28
3/6/2024 14:50,72.06
3/6/2024 14:51,72.49
3/6/2024 14:52,73.01
3/6/2024 14:53,73.32
3/6/2024 14:54,73.97
3/6/2024 14:55,74.3
3/6/2024 14:56,74.58
3/6/2024 14:57,74.8
3/6/2024 14:58,74.97
3/6/2024 14:59,74.98
3/6/2024 15:00,74.73
3/6/2024 15:01,74.21
3/6/2024 15:02,75.17
3/6/2024 15:03,75.52
3/6/2024 15:04,75.85
3/6/2024 15:05,76.17
3/6/2024 15:06,75.2
3/6/2024 15:07,74.43
3/6/2024 15:08,73.19
3/6/2024 15:09,74.22
3/6/2024 15:10,74.75
3/6/2024 15:11,74.52
3/6/2024 15:12,74.2
3/6/2024 15:13,73.49
3/6/2024 15:14,73.57
3/6/2024 15:15,74.38
3/6/2024 15:16,75.01
3/6/2024 15:17,75.95
3/6/2024 15:18,75.11
3/6/2024 15:19,74.63
3/6/2024 15:20,74.47
3/6/2024 15:21,75.12
3/6/2024 15:22,75.56
3/6/2024 15:23,75.7
3/6/2024 15:24,75.75
3/6/2024 15:25,75.19
3/6/2024 15:26,75.39
3/6/2024 15:27,75.98
3/6/2024 15:28,76.59
3/6/2024 15:29,77.21
3/6/2024 15:30,76.87
3/6/2024 15:31,76.62
3/6/2024 15:32,76.81
3/6/2024 15:33,76.7
3/6/2024 15:34,76.87
3/6/2024 15:35,76.06
3/6/2024 15:36,75.65
3/6/2024 15:37,75.73
3/6/2024 15:38,75.75
3/6/2024 15:39,75.58
3/6/2024 15:40,75.27
3/6/2024 15:41,75.45
3/6/2024 15:42,76.3
3/6/2024 15:43,76.02
3/6/2024 15:44,75.11
3/6/2024 15:45,74.66
3/6/2024 15:46,74.26
3/6/2024 15:47,73.02
3/6/2024 15:48,68.93
3/6/2024 15:49,64.2
3/6/2024 15:50,61.08
3/6/2024 15:51,62.83
3/6/2024 15:52,64.27
3/6/2024 15:53,68.84
3/6/2024 15:54,71.58
3/6/2024 15:55,72.39
3/6/2024 15:56,73.82
3/6/2024 15:57,74.45
3/6/2024 15:58,75.02
3/6/2024 15:59,75.18
3/6/2024 16:00,75.61
3/6/2024 16:01,75.72
3/6/2024 16:02,75.54
3/6/2024 16:03,75.99
3/6/2024 16:04,76.07
3/6/2024 16:05,77.06
3/6/2024 16:06,76.94
3/6/2024 16:07,76.78
3/6/2024 16:08,76.95
3/6/2024 16:09,76.94
3/6/2024 16:10,76.87
3/6/2024 16:11,76.56
3/6/2024 16:12,75.08
3/6/2024 16:13,74.34
3/6/2024 16:14,73.91
3/6/2024 16:15,73.49
3/6/2024 16:16,73.3
3/6/2024 16:17,72.87
3/6/2024 16:18,71.61
3/6/2024 16:19,71.66
3/6/2024 16:20,71.55
3/6/2024 16:21,71.9
3/6/2024 16:22,72.22
3/6/2024 16:23,72.36
3/6/2024 16:24,71.85
3/6/2024 16:25,71.28
3/6/2024 16:26,70.17
3/6/2024 16:27,68.92
3/6/2024 16:28,67.87
3/6/2024 16:29,68.98
3/6/2024 16:30,69.67
3/6/2024 16:31,70.78
3/6/2024 16:32,71.01
3/6/2024 16:33,70.66
3/6/2024 16:34,70.41
3/6/2024 16:35,69.94
3/6/2024 16:36,69.45
3/6/2024 16:37,68.92
3/6/2024 16:38,69.27
3/6/2024 16:39,69.2
3/6/2024 16:40,68.7
3/6/2024 16:41,68.5
3/6/2024 16:42,68.78
3/6/2024 16:43,69.29
3/6/2024 16:44,68.11
3/6/2024 16:45,67.37
3/6/2024 16:46,67.52
3/6/2024 16:47,67.3
3/6/2024 16:48,67.46
3/6/2024 16:49,68.32
3/6/2024 16:50,68.55
3/6/2024 16:51,69
3/6/2024 16:52,68.67
3/6/2024 16:53,68.61
3/6/2024 16:54,68.77
3/6/2024 16:55,68.98
3/6/2024 16:56,68.44
3/6/2024 16:57,67.65
3/6/2024 16:58,66.41
3/6/2024 16:59,66.52
3/6/2024 17:00,66.71
3/6/2024 17:01,67.17
3/6/2024 17:02,66.8
3/6/2024 17:03,66.56
3/6/2024 17:04,66.22
3/6/2024 17:05,65.58
3/6/2024 17:06,65.55
3/6/2024 17:07,66.09
3/6/2024 17:08,66.56
3/6/2024 17:09,67.41
3/6/2024 17:10,66.05
3/6/2024 17:11,65
3/6/2024 17:12,63.67
3/6/2024 17:13,60.02
3/6/2024 17:14,57.84
3/6/2024 17:15,58.96
3/6/2024 17:16,62.16
3/6/2024 17:17,62.09
3/6/2024 17:18,59.33
3/6/2024 17:19,55.53
3/6/2024 17:20,54.69
3/6/2024 17:21,55.9
3/6/2024 17:22,58
3/6/2024 17:23,56.84
3/6/2024 17:24,56.16
3/6/2024 17:25,55.32
3/6/2024 17:26,55.26
3/6/2024 17:27,54.66
3/6/2024 17:28,55.51
3/6/2024 17:29,57.41
3/6/2024 17:30,58.1
3/6/2024 17:31,59.19
3/6/2024 17:32,61.14
3/6/2024 17:33,62.08
3/6/2024 17:34,65.69
3/6/2024 17:35,67.54
3/6/2024 17:36,68.17
3/6/2024 17:37,69.13
3/6/2024 17:38,68.5
3/6/2024 17:39,67.43
3/6/2024 17:40,68.46
3/6/2024 17:41,55.7
3/6/2024 17:42,58.63
3/6/2024 17:43,62.27
3/6/2024 17:44,63.65
3/6/2024 17:45,66
3/6/2024 17:46,67.11
3/6/2024 17:47,67.4
3/6/2024 17:48,67.63
3/6/2024 17:49,67.72
3/6/2024 17:50,67.44
3/6/2024 17:51,66.68
3/6/2024 17:52,66
3/6/2024 17:53,64.53
3/6/2024 17:54,63.46
3/6/2024 17:55,63.19
3/6/2024 17:56,62.65
3/6/2024 17:57,61.74
3/6/2024 17:58,60.8
3/6/2024 17:59,61.73
3/6/2024 18:00,61.01
3/6/2024 18:01,58.83
3/6/2024 18:02,58.81
3/6/2024 18:03,59.62
3/6/2024 18:04,59.43
3/6/2024 18:05,58.62
3/6/2024 18:06,58.26
3/6/2024 18:07,57.82
3/6/2024 18:08,57.31
3/6/2024 18:09,60.16
3/6/2024 18:10,61.22
3/6/2024 18:11,62.57
3/6/2024 18:12,60.99
3/6/2024 18:13,59.59
3/6/2024 18:14,58.95
3/6/2024 18:15,58.21
3/6/2024 18:16,57.3
3/6/2024 18:17,56.61
3/6/2024 18:18,56.19
3/6/2024 18:19,55.62
3/6/2024 18:20,55.45
3/6/2024 18:21,55.01
3/6/2024 18:22,54.55
3/6/2024 18:23,54.26
3/6/2024 18:24,53.72
3/6/2024 18:25,53.49
3/6/2024 18:26,52.86
3/6/2024 18:27,52.57
3/6/2024 18:28,52.13
3/6/2024 18:29,51.39
3/6/2024 18:30,51.03
3/6/2024 18:31,49.89
3/6/2024 18:32,49.55
3/6/2024 18:33,49.23
3/6/2024 18:34,49.06
3/6/2024 18:35,49.08
3/6/2024 18:36,48.98
3/6/2024 18:37,48.62
3/6/2024 18:38,47.96
3/6/2024 18:39,46.46
3/6/2024 18:40,45.37
3/6/2024 18:41,45.5
3/6/2024 18:42,45.29
3/6/2024 18:43,44.97
3/6/2024 18:44,44.52
3/6/2024 18:45,43.26
3/6/2024 18:46,41.83
3/6/2024 18:47,41.1
3/6/2024 18:48,40.06
3/6/2024 18:49,39.37
3/6/2024 18:50,39.12
3/6/2024 18:51,38.93
3/6/2024 18:52,38.52
3/6/2024 18:53,37.74
3/6/2024 18:54,36.97
3/6/2024 18:55,36.34
3/6/2024 18:56,35.9
3/6/2024 18:57,35.61
3/6/2024 18:58,35.52
3/6/2024 18:59,35.39
3/6/2024 19:00,35.25
3/6/2024 19:01,35.16
3/6/2024 19:02,34.69
3/6/2024 19:03,34.27
3/6/2024 19:04,34.01
3/6/2024 19:05,33.63
3/6/2024 19:06,33.51
3/6/2024 19:07,33
3/6/2024 19:08,34.11
3/6/2024 19:09,35.69
3/6/2024 19:10,36.07
3/6/2024 19:11,36.73
3/6/2024 19:12,36.4
3/6/2024 19:13,35.76
3/6/2024 19:14,35.37
3/6/2024 19:15,35.06
3/6/2024 19:16,35.15
3/6/2024 19:17,35.17
3/6/2024 19:18,35.51
3/6/2024 19:19,35.51
3/6/2024 19:20,35.34
3/6/2024 19:21,35.32
3/6/2024 19:22,35.27
3/6/2024 19:23,35.82
3/6/2024 19:24,36.22
3/6/2024 19:25,36.69
3/6/2024 19:26,36.87
3/6/2024 19:27,36.76
3/6/2024 19:28,36.29
3/6/2024 19:29,34.55
3/6/2024 19:30,32.06
3/6/2024 19:31,31.06
3/6/2024 19:32,29.34
3/6/2024 19:33,28.19
3/6/2024 19:34,27.98
3/6/2024 19:35,29.14
3/6/2024 19:36,29.72
3/6/2024 19:37,30.44
3/6/2024 19:38,30.03
3/6/2024 19:39,30.58
3/6/2024 19:40,33.69
3/6/2024 19:41,35.06
3/6/2024 19:42,37.57
3/6/2024 19:43,38.32
3/6/2024 19:44,38.64
3/6/2024 19:45,38.38
3/6/2024 19:46,37.58
3/6/2024 19:47,36.88
3/6/2024 19:48,37.6
3/6/2024 19:49,38.18
3/6/2024 19:50,39
3/6/2024 19:51,38.9
3/6/2024 19:52,38.36
3/6/2024 19:53,36.15
3/6/2024 19:54,34.65
3/6/2024 19:55,34.47
3/6/2024 19:56,34.38
3/6/2024 19:57,35.25
3/6/2024 19:58,35.69
3/6/2024 19:59,36.58
3/6/2024 20:00,36.87
3/6/2024 20:01,38.04
3/6/2024 20:02,39.09
3/6/2024 20:03,39.12
3/6/2024 20:04,37.41
3/6/2024 20:05,35.83
3/6/2024 20:06,37.13
3/6/2024 20:07,38.22
3/6/2024 20:08,41.38
3/6/2024 20:09,41.92
3/6/2024 20:10,42.24
3/6/2024 20:11,42.92
3/6/2024 20:12,42.95
3/6/2024 20:13,42.58
3/6/2024 20:14,41.61
3/6/2024 20:15,41.56
3/6/2024 20:16,41.22
3/6/2024 20:17,40.52
3/6/2024 20:18,39.92
3/6/2024 20:19,39.07
3/6/2024 20:20,38.69
3/6/2024 20:21,38.49
3/6/2024 20:22,37.23
3/6/2024 20:23,32.96
3/6/2024 20:24,31.88
3/6/2024 20:25,32.96
3/6/2024 20:26,34
3/6/2024 20:27,35.76
3/6/2024 20:28,35.71
3/6/2024 20:29,35.14
3/6/2024 20:30,34.06
3/6/2024 20:31,35.12
3/6/2024 20:32,35.85
3/6/2024 20:33,37.15
3/6/2024 20:34,37.26
3/6/2024 20:35,36.71
3/6/2024 20:36,37.18
3/6/2024 20:37,39.17
3/6/2024 20:38,39.66
3/6/2024 20:39,40.05
3/6/2024 20:40,40.01
3/6/2024 20:41,38.19
3/6/2024 20:42,36.78
3/6/2024 20:43,35.42
3/6/2024 20:44,34.81
3/6/2024 20:45,33.06
3/6/2024 20:46,32.41
3/6/2024 20:47,32.26
3/6/2024 20:48,33.44
3/6/2024 20:49,35.11
3/6/2024 20:50,37.3
3/6/2024 20:51,37.43
3/6/2024 20:52,37.72
3/6/2024 20:53,36.63
3/6/2024 20:54,35.77
3/6/2024 20:55,35.14
3/6/2024 20:56,36.74
3/6/2024 20:57,37.53
3/6/2024 20:58,38.22
3/6/2024 20:59,38.9
3/6/2024 21:00,38.28
3/6/2024 21:01,37.32
3/6/2024 21:02,36.42
3/6/2024 21:03,35.65
3/6/2024 21:04,35.24
3/6/2024 21:05,34.3
3/6/2024 21:06,32.67
3/6/2024 21:07,31.16
3/6/2024 21:08,31.79
3/6/2024 21:09,31.46
3/6/2024 21:10,31.16
3/6/2024 21:11,30.65
3/6/2024 21:12,32.7
3/6/2024 21:13,34.29
3/6/2024 21:14,34.15
3/6/2024 21:15,33.61
3/6/2024 21:16,32
3/6/2024 21:17,31.3
3/6/2024 21:18,31.37
3/6/2024 21:19,31.57
3/6/2024 21:20,30.61
3/6/2024 21:21,30.18
3/6/2024 21:22,28.98
3/6/2024 21:23,28.79
3/6/2024 21:24,29.54
3/6/2024 21:25,30.81
3/6/2024 21:26,31.7
3/6/2024 21:27,32.68
3/6/2024 21:28,33.62
3/6/2024 21:29,36.89
3/6/2024 21:30,37.77
3/6/2024 21:31,37.86
3/6/2024 21:32,38.03
3/6/2024 21:33,37.29
3/6/2024 21:34,36.55
3/6/2024 21:35,35.68
3/6/2024 21:36,34.44
3/6/2024 21:37,33.85
3/6/2024 21:38,34.55
3/6/2024 21:39,36.95
3/6/2024 21:40,37.35
3/6/2024 21:41,37.43
3/6/2024 21:42,37.46
3/6/2024 21:43,37.22
3/6/2024 21:44,35.14
3/6/2024 21:45,33.13
3/6/2024 21:46,30.64
3/6/2024 21:47,29.21
3/6/2024 21:48,32
3/6/2024 21:49,35.41
3/6/2024 21:50,35.31
3/6/2024 21:51,33.32
3/6/2024 21:52,32.63
3/6/2024 21:53,33.56
3/6/2024 21:54,34.35
3/6/2024 21:55,33.27
3/6/2024 21:56,30.06
3/6/2024 21:57,27.73
3/6/2024 21:58,26.21
3/6/2024 21:59,26.57
3/6/2024 22:00,25.76
3/6/2024 22:01,25
3/6/2024 22:02,23.83
3/6/2024 22:03,23.78
3/6/2024 22:04,24.14
3/6/2024 22:05,25.11
3/6/2024 22:06,28.85
3/6/2024 22:07,31.01
3/6/2024 22:08,31.53
3/6/2024 22:09,31.43
3/6/2024 22:10,30.88
3/6/2024 22:11,31.41
3/6/2024 22:12,31.78
3/6/2024 22:13,32.65
3/6/2024 22:14,32.85
3/6/2024 22:15,32.67
3/6/2024 22:16,32.21
3/6/2024 22:17,31.61
3/6/2024 22:18,32.56
3/6/2024 22:19,33.63
3/6/2024 22:20,34.81
3/6/2024 22:21,33.82
3/6/2024 22:22,33.35
3/6/2024 22:23,34
3/6/2024 22:24,35.95
3/6/2024 22:25,36.8
3/6/2024 22:26,37.18
3/6/2024 22:27,37.08
3/6/2024 22:28,35.22
3/6/2024 22:29,33.34
3/6/2024 22:30,34.22
3/6/2024 22:31,37.41
3/6/2024 22:32,36.44
3/6/2024 22:33,34.56
3/6/2024 22:34,35.07
3/6/2024 22:35,36.27
3/6/2024 22:36,37.62
3/6/2024 22:37,37.35
3/6/2024 22:38,37.26
3/6/2024 22:39,36.61
3/6/2024 22:40,36.33
3/6/2024 22:41,36.62
3/6/2024 22:42,36.94
3/6/2024 22:43,36.28
3/6/2024 22:44,36.53
3/6/2024 22:45,36.93
3/6/2024 22:46,37.6
3/6/2024 22:47,37.84
3/6/2024 22:48,36.4
3/6/2024 22:49,35.77
3/6/2024 22:50,34.45
3/6/2024 22:51,34.62
3/6/2024 22:52,36.78
3/6/2024 22:53,37.54
3/6/2024 22:54,36.3
3/6/2024 22:55,35.38
3/6/2024 22:56,36.56
3/6/2024 22:57,37.84
3/6/2024 22:58,39.39
3/6/2024 22:59,39.91
3/6/2024 23:00,38.64
3/6/2024 23:01,37.93
3/6/2024 23:02,39.17
3/6/2024 23:03,40.48
3/6/2024 23:04,39.63
3/6/2024 23:05,38.49
3/6/2024 23:06,38.72
3/6/2024 23:07,38.76
3/6/2024 23:08,39.12
3/6/2024 23:09,39.06
3/6/2024 23:10,37.8
3/6/2024 23:11,35.66
3/6/2024 23:12,37.49
3/6/2024 23:13,40.84
3/6/2024 23:14,42.04
3/6/2024 23:15,41.25
3/6/2024 23:16,41.79
3/6/2024 23:17,43.06
3/6/2024 23:18,42.02
3/6/2024 23:19,40.45
3/6/2024 23:20,40.89
3/6/2024 23:21,41.21
3/6/2024 23:22,41.93
3/6/2024 23:23,41.86
3/6/2024 23:24,40.04
3/6/2024 23:25,39.21
3/6/2024 23:26,37.37
3/6/2024 23:27,37.84
3/6/2024 23:28,37.8
3/6/2024 23:29,37.69
3/6/2024 23:30,36.05
3/6/2024 23:31,35.18
3/6/2024 23:32,34.79
3/6/2024 23:33,33.58
3/6/2024 23:34,32.79
3/6/2024 23:35,32.34
3/6/2024 23:36,33.36
3/6/2024 23:37,33.93
3/6/2024 23:38,33.79
3/6/2024 23:39,33.5
3/6/2024 23:40,32.18
3/6/2024 23:41,31.62
3/6/2024 23:42,33.21
3/6/2024 23:43,35.53
3/6/2024 23:44,36.6
3/6/2024 23:45,36.54
3/6/2024 23:46,34.16
3/6/2024 23:47,31.44
3/6/2024 23:48,32.15
3/6/2024 23:49,34.53
3/6/2024 23:50,36.06
3/6/2024 23:51,35.9
3/6/2024 23:52,35.24
3/6/2024 23:53,35.33
3/6/2024 23:54,35.84
3/6/2024 23:55,37.06
3/6/2024 23:56,37.38
3/6/2024 23:57,37.38
3/6/2024 23:58,35.9
3/6/2024 23:59,36.03
3/7/2024 0:00,36.28
3/7/2024 0:01,36.84
3/7/2024 0:02,37.76
3/7/2024 0:03,38.3
3/7/2024 0:04,38.32
3/7/2024 0:05,37.97
3/7/2024 0:06,37.23
3/7/2024 0:07,35.1
3/7/2024 0:08,32.43
3/7/2024 0:09,31.38
3/7/2024 0:10,28.09
3/7/2024 0:11,28.19
3/7/2024 0:12,30.13
3/7/2024 0:13,33.21
3/7/2024 0:14,34.31
3/7/2024 0:15,36.81
3/7/2024 0:16,37.33
3/7/2024 0:17,38.21
3/7/2024 0:18,38.6
3/7/2024 0:19,39.58
3/7/2024 0:20,40.18
3/7/2024 0:21,40.46
3/7/2024 0:22,40.26
3/7/2024 0:23,39.07
